"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 05, 2019","73.40","74.50","76.50","72.00","70.13M","0.34%"
"Feb 04, 2019","73.15","74.05","74.10","71.05","22.91M","-1.01%"
"Feb 01, 2019","73.90","78.00","78.40","73.55","25.92M","-4.65%"
"Jan 31, 2019","77.50","77.70","77.80","75.45","16.76M","0.32%"
"Jan 30, 2019","77.25","77.75","78.25","76.70","11.24M","-0.06%"
"Jan 29, 2019","77.30","76.15","78.50","75.55","17.79M","1.58%"
"Jan 28, 2019","76.10","77.00","78.15","75.75","19.11M","-0.65%"
"Jan 25, 2019","76.60","78.35","80.45","75.90","19.76M","-1.92%"
"Jan 24, 2019","78.10","77.75","78.55","77.25","13.27M","0.45%"
"Jan 23, 2019","77.75","78.60","79.40","77.30","12.69M","-1.08%"
"Jan 22, 2019","78.60","80.20","80.50","78.30","17.35M","-2.06%"
"Jan 21, 2019","80.25","82.85","83.55","79.65","20.06M","-3.14%"
"Jan 18, 2019","82.85","84.55","84.85","82.50","16.19M","-2.01%"
"Jan 17, 2019","84.55","84.30","85.05","82.95","22.18M","0.36%"
"Jan 16, 2019","84.25","82.00","85.00","81.85","30.56M","2.81%"
"Jan 15, 2019","81.95","82.85","83.40","81.50","14.50M","-0.67%"
"Jan 14, 2019","82.50","80.35","82.90","79.10","22.99M","2.29%"
"Jan 11, 2019","80.65","81.25","81.55","80.35","12.15M","-0.74%"
"Jan 10, 2019","81.25","80.30","81.65","80.10","15.13M","0.68%"
"Jan 09, 2019","80.70","82.00","82.15","79.80","18.06M","-1.22%"
"Jan 08, 2019","81.70","80.55","81.95","79.75","17.60M","1.43%"
"Jan 07, 2019","80.55","82.45","82.90","80.00","21.06M","-0.92%"
"Jan 04, 2019","81.30","78.00","81.90","77.65","35.32M","4.43%"
"Jan 03, 2019","77.85","78.10","78.95","77.05","18.78M","0.00%"
"Jan 02, 2019","77.85","79.55","80.40","77.30","27.19M","-2.44%"
"Jan 01, 2019","79.80","78.60","80.00","78.05","18.61M","2.18%"
"Dec 31, 2018","78.10","78.70","79.45","77.85","13.92M","-0.45%"
"Dec 28, 2018","78.45","78.00","79.00","77.90","18.08M","0.64%"
"Dec 27, 2018","77.95","78.45","78.85","77.30","24.71M","0.26%"
"Dec 26, 2018","77.75","77.00","78.30","74.70","22.82M","1.37%"
"Dec 24, 2018","76.70","76.70","77.35","75.85","20.72M","0.46%"
"Dec 21, 2018","76.35","77.75","78.80","75.70","40.03M","0.33%"
"Dec 20, 2018","76.10","76.40","78.10","75.65","28.83M","-1.10%"
"Dec 19, 2018","76.95","74.90","77.25","74.75","29.77M","3.64%"
"Dec 18, 2018","74.25","72.60","75.80","72.15","33.49M","1.92%"
"Dec 17, 2018","72.85","72.80","73.25","71.90","11.04M","0.28%"
"Dec 14, 2018","72.65","71.00","73.40","70.80","21.18M","1.82%"
"Dec 13, 2018","71.35","71.60","72.50","70.95","18.08M","0.78%"
"Dec 12, 2018","70.80","69.10","72.00","69.05","29.04M","3.06%"
"Dec 11, 2018","68.70","63.50","69.15","63.35","33.86M","5.94%"
"Dec 10, 2018","64.85","64.90","65.85","64.00","15.45M","-1.74%"
"Dec 07, 2018","66.00","66.40","67.00","64.45","21.21M","-0.15%"
"Dec 06, 2018","66.10","68.50","68.65","65.85","22.24M","-4.13%"
"Dec 05, 2018","68.95","69.50","70.10","68.40","15.37M","-0.86%"
"Dec 04, 2018","69.55","71.45","71.90","69.25","17.17M","-2.66%"
"Dec 03, 2018","71.45","70.00","72.00","69.45","15.58M","2.22%"
"Nov 30, 2018","69.90","70.00","70.50","69.00","14.03M","0.36%"
"Nov 29, 2018","69.65","70.10","70.35","68.85","17.24M","0.07%"
"Nov 28, 2018","69.60","72.95","73.00","69.10","21.49M","-3.93%"
"Nov 27, 2018","72.45","71.25","73.15","70.60","18.20M","1.68%"
"Nov 26, 2018","71.25","72.10","72.20","69.85","14.53M","-0.63%"
"Nov 22, 2018","71.70","73.00","73.40","71.40","12.32M","-1.38%"
"Nov 21, 2018","72.70","71.35","73.00","71.00","15.21M","1.96%"
"Nov 20, 2018","71.30","72.30","74.30","70.65","22.77M","-2.73%"
"Nov 19, 2018","73.30","73.90","74.05","72.50","17.06M","0.14%"
"Nov 16, 2018","73.20","71.40","74.15","70.60","29.39M","2.88%"
"Nov 15, 2018","71.15","70.75","71.60","69.75","13.63M","0.57%"
"Nov 14, 2018","70.75","70.50","72.05","70.10","19.26M","1.07%"
