"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 01, 2019","412.65","426.90","426.90","402.70","4.91M","-3.02%"
"Sep 30, 2019","425.50","430.00","432.80","418.00","6.31M","-3.16%"
"Sep 27, 2019","439.40","438.45","446.00","435.70","3.15M","0.22%"
"Sep 26, 2019","438.45","439.00","440.45","430.40","3.96M","0.89%"
"Sep 25, 2019","434.60","449.90","450.00","432.20","3.52M","-3.48%"
"Sep 24, 2019","450.25","450.00","455.05","446.60","1.96M","0.30%"
"Sep 23, 2019","448.90","468.00","472.30","445.00","2.82M","-3.11%"
"Sep 20, 2019","463.30","454.20","465.00","445.50","2.56M","2.49%"
"Sep 19, 2019","452.05","458.65","461.95","449.90","1.03M","-1.44%"
"Sep 18, 2019","458.65","461.40","462.80","454.35","1.66M","-0.43%"
"Sep 17, 2019","460.65","471.95","472.40","457.00","1.75M","-2.09%"
"Sep 16, 2019","470.50","467.00","472.00","464.10","1.26M","0.32%"
"Sep 13, 2019","469.00","468.05","469.65","464.50","818.85K","0.26%"
"Sep 12, 2019","467.80","474.00","474.00","464.40","1.18M","-0.85%"
"Sep 11, 2019","471.80","474.00","478.30","468.05","996.41K","-0.67%"
"Sep 09, 2019","475.00","475.00","478.70","472.10","780.85K","0.02%"
"Sep 06, 2019","474.90","479.00","482.50","473.75","1.67M","-0.73%"
"Sep 05, 2019","478.40","472.00","479.75","470.60","1.22M","1.48%"
"Sep 04, 2019","471.40","471.10","475.00","467.05","2.34M","0.39%"
"Sep 03, 2019","469.55","467.00","471.25","461.00","1.56M","-0.61%"
"Aug 30, 2019","472.45","468.00","475.20","461.45","1.13M","1.56%"
"Aug 29, 2019","465.20","465.50","468.00","456.55","1.41M","0.20%"
"Aug 28, 2019","464.25","465.80","476.20","460.15","2.19M","-0.24%"
"Aug 27, 2019","465.35","468.50","469.85","458.45","2.99M","-0.26%"
"Aug 26, 2019","466.55","468.10","470.95","454.90","2.16M","0.14%"
"Aug 23, 2019","465.90","464.00","467.35","449.20","2.22M","0.41%"
"Aug 22, 2019","464.00","464.90","469.95","460.60","1.40M","-0.87%"
"Aug 21, 2019","468.05","478.60","479.00","466.95","1.07M","-2.22%"
"Aug 20, 2019","478.70","478.85","481.70","470.55","1.61M","0.60%"
"Aug 19, 2019","475.85","478.50","485.55","474.60","1.21M","-0.05%"
"Aug 16, 2019","476.10","477.00","483.40","474.50","1.28M","-0.46%"
"Aug 14, 2019","478.30","477.45","483.25","465.00","2.38M","0.54%"
"Aug 13, 2019","475.75","484.50","486.90","473.05","2.95M","-1.81%"
"Aug 09, 2019","484.50","505.90","511.70","481.55","5.17M","-3.69%"
"Aug 08, 2019","503.05","504.75","510.00","493.80","6.75M","-2.94%"
"Aug 07, 2019","518.30","502.70","525.85","501.65","4.67M","3.63%"
"Aug 06, 2019","500.15","518.00","527.00","496.85","7.43M","-3.61%"
"Aug 05, 2019","518.90","513.80","520.80","512.25","2.16M","0.54%"
"Aug 02, 2019","516.10","509.00","519.70","508.70","1.57M","0.71%"
"Aug 01, 2019","512.45","516.15","519.45","509.20","1.29M","-1.66%"
"Jul 31, 2019","521.10","516.90","522.70","506.00","1.83M","0.21%"
"Jul 30, 2019","520.00","522.20","533.60","517.80","1.67M","-0.43%"
"Jul 29, 2019","522.25","531.60","534.95","520.25","735.05K","-1.85%"
"Jul 26, 2019","532.10","533.20","539.90","528.25","1.37M","-0.85%"
"Jul 25, 2019","536.65","521.35","539.20","519.00","3.18M","3.45%"
"Jul 24, 2019","518.75","529.00","529.00","517.05","2.71M","-1.92%"
"Jul 23, 2019","528.90","531.00","535.20","521.00","2.35M","-0.39%"
"Jul 22, 2019","530.95","536.70","540.00","526.20","1.82M","-1.07%"
"Jul 19, 2019","536.70","550.80","552.00","535.50","783.71K","-1.88%"
"Jul 18, 2019","547.00","558.85","559.00","545.50","1.36M","-1.89%"
"Jul 17, 2019","557.55","554.00","558.50","547.45","1.03M","0.72%"
"Jul 16, 2019","553.55","554.75","558.45","549.40","1.46M","0.54%"
"Jul 15, 2019","550.55","559.90","560.50","548.60","842.13K","-1.12%"
"Jul 12, 2019","556.80","554.00","566.50","547.20","1.49M","0.80%"
