"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 05, 2021","3,491.75","3,486.00","3,506.65","3,460.75","612.42K","-0.29%"
"Mar 04, 2021","3,501.90","3,450.00","3,514.80","3,450.00","537.28K","0.60%"
"Mar 03, 2021","3,481.15","3,460.00","3,487.15","3,435.00","409.49K","0.96%"
"Mar 02, 2021","3,447.95","3,411.80","3,450.00","3,395.00","383.97K","1.06%"
"Mar 01, 2021","3,411.80","3,371.50","3,420.00","3,367.05","377.87K","1.43%"
"Feb 26, 2021","3,363.75","3,389.00","3,408.95","3,343.00","748.72K","-1.21%"
"Feb 25, 2021","3,405.00","3,420.00","3,425.70","3,374.60","586.36K","-0.02%"
"Feb 24, 2021","3,405.55","3,360.00","3,415.00","3,341.00","512.57K","2.09%"
"Feb 23, 2021","3,335.95","3,349.80","3,368.00","3,325.30","484.69K","-0.16%"
"Feb 22, 2021","3,341.20","3,350.00","3,373.75","3,317.30","666.37K","0.30%"
"Feb 19, 2021","3,331.20","3,359.00","3,383.00","3,320.00","765.68K","-0.84%"
"Feb 18, 2021","3,359.45","3,368.00","3,390.95","3,340.10","616.16K","-0.14%"
"Feb 17, 2021","3,364.00","3,370.00","3,404.85","3,360.00","866.57K","-0.75%"
"Feb 16, 2021","3,389.45","3,432.00","3,432.35","3,385.05","693.63K","-0.81%"
"Feb 15, 2021","3,417.00","3,429.00","3,445.00","3,403.00","513.58K","-0.12%"
"Feb 12, 2021","3,421.25","3,480.00","3,489.00","3,409.05","618.87K","-1.20%"
"Feb 11, 2021","3,462.75","3,430.75","3,470.00","3,420.00","873.77K","1.11%"
"Feb 10, 2021","3,424.85","3,467.90","3,485.10","3,417.05","893.69K","-1.08%"
"Feb 09, 2021","3,462.40","3,505.00","3,505.00","3,455.00","951.12K","-0.33%"
"Feb 08, 2021","3,473.70","3,601.00","3,616.90","3,464.10","2.39M","-1.92%"
"Feb 05, 2021","3,541.65","3,616.00","3,616.00","3,530.45","1.16M","-1.07%"
"Feb 04, 2021","3,580.00","3,521.95","3,608.05","3,511.05","958.72K","1.81%"
"Feb 03, 2021","3,516.50","3,526.05","3,544.00","3,501.00","786.97K","0.44%"
"Feb 02, 2021","3,501.25","3,547.90","3,554.00","3,483.75","869.95K","-0.55%"
"Feb 01, 2021","3,520.75","3,539.00","3,557.90","3,483.00","544.28K","0.56%"
"Jan 29, 2021","3,501.10","3,605.20","3,620.80","3,480.20","733.17K","-2.85%"
"Jan 28, 2021","3,603.75","3,588.70","3,650.00","3,559.25","643.83K","-0.19%"
"Jan 27, 2021","3,610.75","3,613.55","3,649.90","3,593.80","646.88K","-0.08%"
"Jan 25, 2021","3,613.55","3,633.85","3,639.85","3,576.25","467.37K","0.15%"
"Jan 22, 2021","3,608.00","3,649.00","3,690.00","3,591.00","791.21K","-0.63%"
"Jan 21, 2021","3,630.80","3,604.70","3,666.55","3,602.60","834.43K","1.07%"
"Jan 20, 2021","3,592.30","3,605.00","3,641.00","3,585.00","607.45K","-0.25%"
"Jan 19, 2021","3,601.25","3,628.75","3,649.85","3,587.00","594.09K","-0.18%"
"Jan 18, 2021","3,607.85","3,609.05","3,665.00","3,575.00","826.50K","-0.03%"
"Jan 15, 2021","3,609.05","3,680.00","3,685.00","3,571.00","597.62K","-1.54%"
"Jan 14, 2021","3,665.45","3,623.00","3,704.90","3,619.60","1.19M","1.22%"
"Jan 13, 2021","3,621.15","3,640.00","3,648.00","3,600.00","798.27K","-0.29%"
"Jan 12, 2021","3,631.65","3,624.00","3,648.80","3,586.30","893.65K","0.52%"
"Jan 11, 2021","3,612.85","3,603.80","3,625.00","3,547.65","1.04M","1.05%"
