"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 30, 2019","2,560.00","2,648.00","2,693.50","2,549.10","2.20M","-3.54%"
"Jul 29, 2019","2,653.95","2,709.90","2,726.80","2,621.30","919.63K","-1.89%"
"Jul 26, 2019","2,704.95","2,640.05","2,714.00","2,621.70","537.62K","1.92%"
"Jul 25, 2019","2,654.10","2,619.80","2,666.00","2,607.25","516.39K","2.12%"
"Jul 24, 2019","2,599.05","2,595.00","2,611.00","2,555.00","453.66K","-0.01%"
"Jul 23, 2019","2,599.35","2,640.00","2,644.65","2,580.45","480.12K","-1.26%"
"Jul 22, 2019","2,632.50","2,619.00","2,642.00","2,600.20","349.05K","0.74%"
"Jul 19, 2019","2,613.15","2,659.95","2,680.00","2,604.05","468.25K","-1.60%"
"Jul 18, 2019","2,655.55","2,665.25","2,679.85","2,630.00","434.46K","-0.40%"
"Jul 17, 2019","2,666.30","2,665.60","2,687.90","2,642.45","473.54K","-0.38%"
"Jul 16, 2019","2,676.50","2,622.65","2,684.00","2,603.20","592.32K","1.86%"
"Jul 15, 2019","2,627.60","2,630.05","2,670.65","2,612.20","499.55K","-0.04%"
"Jul 12, 2019","2,628.60","2,648.00","2,660.25","2,585.15","661.84K","-0.92%"
"Jul 11, 2019","2,653.05","2,586.00","2,662.00","2,585.15","780.11K","2.65%"
"Jul 10, 2019","2,584.65","2,594.00","2,602.90","2,572.40","311.16K","-0.55%"
"Jul 09, 2019","2,598.85","2,592.00","2,625.00","2,571.30","408.30K","0.12%"
"Jul 08, 2019","2,595.70","2,585.10","2,620.00","2,559.00","470.58K","-0.20%"
"Jul 05, 2019","2,600.95","2,610.00","2,619.50","2,593.55","491.72K","-0.06%"
"Jul 04, 2019","2,602.40","2,601.10","2,620.00","2,593.05","368.10K","0.22%"
"Jul 03, 2019","2,596.70","2,636.95","2,636.95","2,580.00","626.60K","-1.18%"
"Jul 02, 2019","2,627.65","2,657.00","2,661.95","2,615.60","666.68K","-1.02%"
"Jul 01, 2019","2,654.85","2,567.10","2,675.00","2,567.10","1.12M","4.09%"
"Jun 28, 2019","2,550.45","2,590.00","2,615.00","2,536.80","859.78K","-0.59%"
"Jun 27, 2019","2,565.60","2,578.90","2,578.90","2,543.90","465.86K","-0.52%"
"Jun 26, 2019","2,578.95","2,534.95","2,587.45","2,512.70","501.27K","1.69%"
"Jun 25, 2019","2,536.05","2,502.10","2,552.45","2,488.05","437.22K","0.90%"
"Jun 24, 2019","2,513.40","2,524.00","2,532.00","2,504.65","452.26K","-1.50%"
"Jun 21, 2019","2,551.55","2,560.00","2,575.00","2,523.55","579.14K","-0.52%"
"Jun 20, 2019","2,564.80","2,550.00","2,577.25","2,518.00","568.15K","0.55%"
"Jun 19, 2019","2,550.85","2,584.00","2,590.85","2,537.50","845.60K","-1.56%"
"Jun 18, 2019","2,591.25","2,555.00","2,600.00","2,542.05","665.06K","1.45%"
"Jun 17, 2019","2,554.15","2,567.00","2,580.45","2,538.60","526.92K","-0.43%"
"Jun 14, 2019","2,565.15","2,582.00","2,582.00","2,529.00","689.21K","-0.89%"
"Jun 13, 2019","2,588.25","2,591.00","2,602.60","2,557.40","368.69K","-0.06%"
"Jun 12, 2019","2,589.70","2,612.00","2,628.80","2,572.50","528.87K","-0.62%"
"Jun 11, 2019","2,605.85","2,635.95","2,635.95","2,593.50","521.15K","-0.89%"
"Jun 10, 2019","2,629.25","2,608.10","2,637.80","2,569.65","622.99K","1.88%"
"Jun 07, 2019","2,580.70","2,650.00","2,656.15","2,555.25","782.43K","-2.88%"
"Jun 06, 2019","2,657.30","2,701.55","2,709.90","2,644.00","608.50K","-0.30%"
"Jun 04, 2019","2,665.35","2,750.00","2,798.45","2,400.00","2.44M","-2.16%"
"Jun 03, 2019","2,724.10","2,679.80","2,739.00","2,652.40","558.85K","1.71%"
"May 31, 2019","2,678.35","2,659.50","2,688.00","2,626.40","939.49K","0.98%"
"May 30, 2019","2,652.40","2,613.00","2,659.90","2,593.35","727.62K","1.60%"
"May 29, 2019","2,610.75","2,650.00","2,650.00","2,592.45","774.50K","-1.55%"
"May 28, 2019","2,651.95","2,665.00","2,684.00","2,626.40","1.25M","-0.23%"
"May 27, 2019","2,658.00","2,664.00","2,669.00","2,632.45","340.66K","-0.22%"
"May 24, 2019","2,663.90","2,650.00","2,673.95","2,626.20","471.15K","1.01%"
"May 23, 2019","2,637.30","2,680.00","2,699.90","2,626.40","546.63K","-0.77%"
"May 22, 2019","2,657.75","2,664.90","2,679.90","2,621.85","765.20K","-0.35%"
"May 21, 2019","2,667.00","2,594.00","2,699.95","2,594.00","2.01M","3.00%"
"May 20, 2019","2,589.40","2,778.00","2,779.00","2,542.55","2.66M","-5.67%"
"May 17, 2019","2,745.00","2,791.00","2,810.00","2,667.45","1.16M","-2.00%"
"May 16, 2019","2,801.00","2,813.15","2,826.35","2,760.20","385.30K","-0.45%"
"May 15, 2019","2,813.55","2,811.00","2,853.85","2,792.00","478.81K","0.21%"
"May 14, 2019","2,807.60","2,785.80","2,827.00","2,760.05","484.95K","0.17%"
"May 13, 2019","2,802.75","2,850.05","2,859.95","2,777.65","659.20K","-2.56%"
