"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 29, 2020","30.20","27.40","30.80","27.10","47.37M","10.22%"
"Apr 28, 2020","27.40","26.80","27.60","26.30","11.73M","3.20%"
"Apr 27, 2020","26.55","27.35","27.35","26.30","12.31M","-1.30%"
"Apr 24, 2020","26.90","26.00","27.35","25.80","15.59M","1.13%"
"Apr 23, 2020","26.60","26.45","27.25","26.30","14.85M","0.95%"
"Apr 22, 2020","26.35","26.35","26.50","25.40","19.43M","-0.38%"
"Apr 21, 2020","26.45","27.25","27.25","25.95","19.03M","-5.37%"
"Apr 20, 2020","27.95","29.00","29.00","27.80","18.76M","-1.24%"
"Apr 17, 2020","28.30","27.80","28.65","26.35","33.56M","5.40%"
"Apr 16, 2020","26.85","25.90","27.05","25.55","19.01M","2.68%"
"Apr 15, 2020","26.15","26.85","27.15","25.80","25.21M","-0.57%"
"Apr 13, 2020","26.30","26.15","26.75","25.10","24.78M","-0.19%"
"Apr 09, 2020","26.35","26.25","26.95","25.70","26.86M","3.94%"
"Apr 08, 2020","25.35","24.00","27.55","23.70","53.48M","3.68%"
"Apr 07, 2020","24.45","23.35","24.85","22.40","33.94M","12.93%"
"Apr 03, 2020","21.65","22.25","22.60","21.50","15.16M","-2.48%"
"Apr 01, 2020","22.20","23.05","23.05","21.80","18.44M","-3.69%"
"Mar 31, 2020","23.05","21.10","24.30","20.80","51.87M","12.99%"
"Mar 30, 2020","20.40","21.00","21.00","20.15","17.78M","-3.32%"
"Mar 27, 2020","21.10","22.35","22.80","21.00","30.57M","-3.21%"
"Mar 26, 2020","21.80","22.50","23.05","21.55","33.06M","-0.46%"
"Mar 25, 2020","21.90","21.20","22.35","21.15","28.77M","0.46%"
"Mar 24, 2020","21.80","24.70","24.70","21.65","36.47M","-5.01%"
"Mar 23, 2020","22.95","24.70","25.30","22.75","12.94M","-14.04%"
"Mar 20, 2020","26.70","25.50","27.00","25.30","37.29M","5.95%"
"Mar 19, 2020","25.20","25.05","26.55","24.80","41.26M","-5.97%"
"Mar 18, 2020","26.80","28.65","29.10","25.35","46.50M","-5.30%"
"Mar 17, 2020","28.30","27.60","30.70","27.05","45.33M","3.85%"
"Mar 16, 2020","27.25","27.05","28.60","25.15","34.36M","-7.78%"
"Mar 13, 2020","29.55","22.80","30.45","21.40","65.62M","19.64%"
"Mar 12, 2020","24.70","27.00","27.35","24.50","46.93M","-14.09%"
"Mar 11, 2020","28.75","29.20","30.40","28.50","36.53M","-3.52%"
"Mar 09, 2020","29.80","32.00","32.10","29.05","33.10M","-9.70%"
"Mar 06, 2020","33.00","32.80","33.50","31.90","22.84M","-3.51%"
"Mar 05, 2020","34.20","35.30","35.65","34.05","36.58M","-1.87%"
"Mar 04, 2020","34.85","36.15","36.40","34.05","37.65M","-3.19%"
"Mar 03, 2020","36.00","35.45","36.50","35.10","25.23M","3.15%"
"Mar 02, 2020","34.90","36.65","37.20","34.15","30.89M","-1.83%"
"Feb 28, 2020","35.55","35.20","36.70","34.90","33.17M","-6.20%"
"Feb 27, 2020","37.90","38.60","38.60","37.00","22.73M","-1.69%"
"Feb 26, 2020","38.55","38.40","39.20","38.25","18.98M","-1.78%"
"Feb 25, 2020","39.25","39.40","40.15","38.90","22.14M","0.00%"
"Feb 24, 2020","39.25","41.45","41.45","39.05","22.76M","-6.88%"
"Feb 20, 2020","42.15","41.25","42.65","40.95","23.85M","1.20%"
"Feb 19, 2020","41.65","42.50","43.00","41.15","28.86M","-0.72%"
"Feb 18, 2020","41.95","42.50","42.60","40.70","23.91M","-1.99%"
"Feb 17, 2020","42.80","42.00","44.00","41.85","32.72M","-2.51%"
"Feb 14, 2020","43.90","45.20","45.80","43.65","17.52M","-3.09%"
"Feb 13, 2020","45.30","45.80","46.30","45.10","15.05M","-1.20%"
"Feb 12, 2020","45.85","46.10","46.70","45.10","15.98M","0.33%"
"Feb 11, 2020","45.70","46.60","47.35","45.35","21.55M","-0.65%"
"Feb 10, 2020","46.00","48.40","48.40","45.70","27.01M","-5.45%"
"Feb 07, 2020","48.65","48.55","49.30","48.20","18.23M","-0.51%"
"Feb 06, 2020","48.90","49.10","49.75","48.30","23.12M","0.31%"
"Feb 05, 2020","48.75","46.75","49.20","46.30","30.11M","4.84%"
"Feb 04, 2020","46.50","45.30","46.75","44.90","22.70M","3.91%"
"Feb 03, 2020","44.75","43.70","45.25","43.25","29.70M","0.56%"
"Feb 01, 2020","44.50","46.25","47.15","44.05","18.60M","-4.30%"
"Jan 31, 2020","46.50","47.60","47.95","46.20","17.95M","-1.80%"
"Jan 30, 2020","47.35","47.70","47.75","46.60","20.21M","-0.63%"
"Jan 29, 2020","47.65","47.60","48.45","47.45","17.96M","1.28%"
"Jan 28, 2020","47.05","48.70","49.10","46.65","31.39M","-3.49%"
"Jan 27, 2020","48.75","50.70","50.70","48.35","23.85M","-4.51%"
"Jan 24, 2020","51.05","50.45","51.50","50.10","16.18M","1.29%"
"Jan 23, 2020","50.40","49.55","50.80","49.40","13.72M","1.20%"
"Jan 22, 2020","49.80","50.00","50.30","49.20","18.55M","0.00%"
"Jan 21, 2020","49.80","50.40","51.20","49.65","24.17M","-1.87%"
"Jan 20, 2020","50.75","51.15","51.45","49.95","18.76M","-0.39%"
"Jan 17, 2020","50.95","50.50","51.90","50.50","18.84M","0.20%"
"Jan 16, 2020","50.85","51.50","51.75","50.65","23.18M","-1.17%"
"Jan 15, 2020","51.45","50.40","51.65","49.65","27.28M","1.38%"
"Jan 14, 2020","50.75","50.45","51.65","50.10","33.64M","1.50%"
"Jan 13, 2020","50.00","50.00","50.40","49.05","25.35M","0.20%"
"Jan 10, 2020","49.90","48.60","50.40","48.30","41.44M","2.78%"
"Jan 09, 2020","48.55","47.40","48.85","47.35","30.85M","3.74%"
"Jan 08, 2020","46.80","45.35","47.05","44.75","36.36M","2.86%"
"Jan 07, 2020","45.50","45.50","46.30","44.85","26.59M","1.56%"
"Jan 06, 2020","44.80","46.30","46.40","44.60","26.27M","-3.97%"
"Jan 03, 2020","46.65","46.70","47.55","46.20","35.91M","-1.27%"
"Jan 02, 2020","47.25","44.00","47.60","43.70","90.92M","10.14%"
"Jan 01, 2020","42.90","43.15","43.50","42.55","24.32M","0.00%"
"Dec 31, 2019","42.90","43.00","43.30","42.70","20.57M","-0.46%"
"Dec 30, 2019","43.10","42.20","43.35","41.80","26.03M","2.25%"
"Dec 27, 2019","42.15","42.45","42.70","41.65","18.88M","-0.59%"
"Dec 26, 2019","42.40","41.25","42.80","41.15","40.95M","3.41%"
