"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 28, 2020","195.55","194.60","196.30","194.05","34.65M","0.67%"
"Aug 27, 2020","194.25","198.50","198.90","193.90","47.21M","-0.36%"
"Aug 26, 2020","194.95","196.50","196.55","193.65","22.63M","-0.23%"
"Aug 25, 2020","195.40","197.25","198.30","195.10","15.20M","-0.66%"
"Aug 24, 2020","196.70","197.25","199.00","196.35","14.74M","-0.05%"
"Aug 21, 2020","196.80","198.00","199.20","196.30","17.23M","0.51%"
"Aug 20, 2020","195.80","197.00","197.20","194.55","16.91M","-1.34%"
"Aug 19, 2020","198.45","198.60","201.70","198.10","15.47M","-0.05%"
"Aug 18, 2020","198.55","199.90","199.90","197.25","12.49M","-0.10%"
"Aug 17, 2020","198.75","198.05","199.50","196.85","11.74M","1.20%"
"Aug 14, 2020","196.40","201.60","203.35","195.50","28.75M","-2.51%"
"Aug 13, 2020","201.45","203.50","204.20","197.10","22.70M","-1.35%"
"Aug 12, 2020","204.20","202.50","204.90","200.40","21.29M","0.57%"
"Aug 11, 2020","203.05","200.00","207.70","200.00","55.14M","2.11%"
"Aug 10, 2020","198.85","196.40","199.65","196.40","16.47M","1.43%"
"Aug 07, 2020","196.05","195.50","197.00","194.15","20.91M","0.36%"
"Aug 06, 2020","195.35","194.20","195.60","193.10","17.89M","1.32%"
"Aug 05, 2020","192.80","194.50","194.60","191.70","48.77M","-0.44%"
"Aug 04, 2020","193.65","192.60","195.80","192.60","17.19M","0.55%"
"Aug 03, 2020","192.60","194.00","194.00","191.90","13.27M","-0.80%"
"Jul 31, 2020","194.15","193.50","196.95","193.50","16.65M","0.41%"
"Jul 30, 2020","193.35","198.40","198.40","192.50","16.32M","-1.70%"
"Jul 29, 2020","196.70","193.45","198.20","193.40","14.83M","0.67%"
"Jul 28, 2020","195.40","197.00","198.65","195.05","19.29M","-0.51%"
"Jul 27, 2020","196.40","200.50","200.50","195.15","22.65M","-1.60%"
"Jul 24, 2020","199.60","201.00","201.70","197.30","60.19M","-0.55%"
"Jul 23, 2020","200.70","197.65","201.50","196.80","31.49M","2.11%"
"Jul 22, 2020","196.55","193.00","197.90","192.50","32.57M","2.24%"
"Jul 21, 2020","192.25","192.10","194.20","191.50","28.01M","-0.23%"
"Jul 20, 2020","192.70","195.00","195.35","192.35","18.92M","-0.70%"
"Jul 17, 2020","194.05","193.30","195.40","193.00","14.88M","0.10%"
"Jul 16, 2020","193.85","198.70","198.85","192.00","22.14M","-2.44%"
"Jul 15, 2020","198.70","196.35","200.00","194.50","23.78M","1.43%"
"Jul 14, 2020","195.90","197.40","199.50","192.75","18.48M","-0.84%"
"Jul 13, 2020","197.55","195.90","198.75","195.10","20.30M","1.65%"
"Jul 10, 2020","194.35","195.15","196.50","194.00","16.19M","-0.56%"
"Jul 09, 2020","195.45","196.90","197.00","194.15","18.77M","-0.43%"
"Jul 08, 2020","196.30","194.25","197.95","194.25","21.28M","1.06%"
"Jul 07, 2020","194.25","200.00","200.50","194.00","31.28M","-2.78%"
"Jul 06, 2020","199.80","200.35","201.95","198.95","34.71M","-3.73%"
"Jul 03, 2020","207.55","208.00","208.50","206.00","37.90M","0.83%"
"Jul 02, 2020","205.85","204.45","206.75","202.55","39.32M","1.45%"
"Jul 01, 2020","202.90","194.65","203.85","194.65","44.30M","4.24%"
"Jun 30, 2020","194.65","199.40","199.40","194.00","41.22M","-1.32%"
"Jun 29, 2020","197.25","202.50","203.00","196.20","91.50M","1.05%"
"Jun 26, 2020","195.20","206.00","209.40","193.30","71.96M","-3.41%"
"Jun 25, 2020","202.10","192.25","203.50","191.65","75.58M","5.34%"
"Jun 24, 2020","191.85","187.40","194.70","186.15","54.65M","3.23%"
"Jun 23, 2020","185.85","185.40","187.50","184.75","26.55M","0.46%"
"Jun 22, 2020","185.00","186.50","187.50","183.15","31.40M","0.52%"
"Jun 19, 2020","184.05","187.10","187.95","183.60","30.53M","-1.37%"
"Jun 18, 2020","186.60","181.20","187.50","180.70","28.89M","2.98%"
"Jun 17, 2020","181.20","184.00","185.00","180.70","24.03M","-2.05%"
"Jun 16, 2020","185.00","190.80","190.95","181.90","27.64M","-1.18%"
"Jun 15, 2020","187.20","193.90","193.95","186.30","24.46M","-3.46%"
"Jun 12, 2020","193.90","188.95","195.20","187.85","22.56M","-0.18%"
"Jun 11, 2020","194.25","200.00","201.25","193.60","19.85M","-2.41%"
"Jun 10, 2020","199.05","199.45","203.15","198.30","27.20M","0.28%"
"Jun 09, 2020","198.50","198.25","206.20","197.65","39.91M","0.43%"
"Jun 08, 2020","197.65","202.90","203.65","197.00","19.56M","-1.18%"
"Jun 05, 2020","200.00","201.80","202.00","198.65","14.63M","-0.07%"
"Jun 04, 2020","200.15","197.75","202.50","195.00","22.00M","1.75%"
"Jun 03, 2020","196.70","200.00","200.90","195.60","18.98M","-0.28%"
"Jun 02, 2020","197.25","201.90","201.90","196.70","22.63M","-1.65%"
"Jun 01, 2020","200.55","201.00","205.25","199.00","28.51M","1.62%"
"May 29, 2020","197.35","190.45","198.00","189.00","35.84M","3.51%"
"May 28, 2020","190.65","192.30","192.90","189.00","24.58M","-0.78%"
"May 27, 2020","192.15","192.50","193.90","186.90","24.55M","0.23%"
"May 26, 2020","191.70","190.00","194.95","187.80","53.24M","2.87%"
"May 22, 2020","186.35","188.00","191.90","184.60","39.01M","-1.38%"
