"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 26, 2019","237.55","244.20","244.60","236.50","7.69M","-2.24%"
"Nov 25, 2019","243.00","243.05","243.80","241.30","1.89M","-0.04%"
"Nov 22, 2019","243.10","243.30","245.65","242.10","4.09M","-1.80%"
"Nov 21, 2019","247.55","248.40","249.50","247.00","1.74M","-0.54%"
"Nov 20, 2019","248.90","251.75","251.75","248.40","1.49M","-0.60%"
"Nov 19, 2019","250.40","248.20","251.15","247.70","2.03M","0.38%"
"Nov 18, 2019","249.45","252.50","252.50","248.30","2.88M","-1.23%"
"Nov 15, 2019","252.55","254.00","254.20","251.65","1.21M","-0.08%"
"Nov 14, 2019","252.75","254.00","254.75","251.40","2.90M","-0.14%"
"Nov 13, 2019","253.10","257.30","259.00","252.15","1.86M","-1.31%"
"Nov 11, 2019","256.45","257.20","257.50","253.40","1.90M","0.02%"
"Nov 08, 2019","256.40","260.15","260.80","255.75","1.54M","-1.25%"
"Nov 07, 2019","259.65","257.00","260.50","256.60","2.13M","1.09%"
"Nov 06, 2019","256.85","259.00","259.45","256.05","1.63M","-0.64%"
"Nov 05, 2019","258.50","257.30","259.40","254.70","1.58M","0.74%"
"Nov 04, 2019","256.60","259.30","260.70","255.75","1.92M","-0.77%"
"Nov 01, 2019","258.60","260.20","261.00","256.75","2.53M","-0.27%"
"Oct 31, 2019","259.30","254.00","260.00","253.80","3.50M","1.79%"
"Oct 30, 2019","254.75","258.00","260.90","253.40","4.06M","-0.18%"
"Oct 29, 2019","255.20","253.65","255.90","252.20","3.19M","0.61%"
"Oct 27, 2019","253.65","253.65","253.65","253.65","-","0.26%"
"Oct 25, 2019","253.00","252.05","253.50","248.75","3.27M","1.36%"
"Oct 24, 2019","249.60","253.90","254.20","249.20","3.92M","-1.87%"
"Oct 23, 2019","254.35","252.80","255.55","250.05","2.67M","0.32%"
"Oct 22, 2019","253.55","249.00","254.45","247.10","6.27M","1.87%"
"Oct 18, 2019","248.90","247.85","250.70","247.85","2.76M","0.42%"
"Oct 17, 2019","247.85","248.90","250.15","246.60","5.16M","-0.42%"
"Oct 16, 2019","248.90","245.90","251.70","244.00","16.29M","2.15%"
"Oct 15, 2019","243.65","244.95","245.50","239.25","8.55M","0.08%"
"Oct 14, 2019","243.45","239.80","244.85","238.00","3.59M","1.67%"
"Oct 11, 2019","239.45","237.00","240.40","236.50","2.66M","0.10%"
"Oct 10, 2019","239.20","237.75","239.60","235.80","2.07M","0.61%"
"Oct 09, 2019","237.75","239.25","239.60","236.40","2.28M","0.30%"
"Oct 07, 2019","237.05","238.05","242.40","236.20","2.22M","-0.27%"
"Oct 04, 2019","237.70","238.00","240.90","236.25","2.98M","0.78%"
"Oct 03, 2019","235.85","234.20","239.60","232.55","4.79M","1.01%"
"Oct 01, 2019","233.50","240.00","240.45","232.20","4.38M","-2.63%"
"Sep 30, 2019","239.80","237.00","240.65","235.75","3.30M","1.35%"
"Sep 27, 2019","236.60","237.40","239.00","235.80","3.19M","-0.21%"
"Sep 26, 2019","237.10","239.20","240.45","236.55","5.39M","-0.71%"
"Sep 25, 2019","238.80","240.50","241.35","238.00","3.61M","-0.79%"
"Sep 24, 2019","240.70","240.90","242.95","239.50","5.77M","0.56%"
"Sep 23, 2019","239.35","247.70","248.00","236.50","6.78M","-2.68%"
"Sep 20, 2019","245.95","241.90","248.70","240.50","6.20M","1.84%"
"Sep 19, 2019","241.50","245.25","245.85","240.25","2.57M","-1.15%"
"Sep 18, 2019","244.30","245.40","245.95","243.30","2.53M","0.06%"
"Sep 17, 2019","244.15","246.95","247.40","243.70","3.16M","-1.19%"
"Sep 16, 2019","247.10","245.10","247.85","244.10","3.98M","0.71%"
"Sep 13, 2019","245.35","245.00","247.40","243.20","3.81M","0.33%"
"Sep 12, 2019","244.55","245.70","248.50","244.00","4.66M","-1.45%"
"Sep 11, 2019","248.15","254.00","255.00","247.35","9.80M","-2.91%"
"Sep 09, 2019","255.60","251.40","256.10","250.35","5.79M","1.43%"
"Sep 06, 2019","252.00","255.35","257.30","248.80","11.44M","-1.41%"
"Sep 05, 2019","255.60","258.90","258.90","254.50","4.41M","-0.18%"
"Sep 04, 2019","256.05","251.50","256.85","251.30","3.30M","0.95%"
"Sep 03, 2019","253.65","254.10","255.35","252.55","2.21M","-0.29%"
"Aug 30, 2019","254.40","250.10","255.25","249.15","4.18M","2.25%"
"Aug 29, 2019","248.80","247.05","250.25","247.05","2.72M","-0.18%"
"Aug 28, 2019","249.25","250.10","253.20","248.10","2.68M","-0.34%"
"Aug 27, 2019","250.10","248.70","251.65","247.10","4.02M","0.40%"
"Aug 26, 2019","249.10","252.40","252.95","247.85","3.26M","-0.91%"
"Aug 23, 2019","251.40","252.95","257.10","249.55","4.90M","-0.26%"
"Aug 22, 2019","252.05","252.00","253.50","248.50","3.37M","-0.14%"
"Aug 21, 2019","252.40","253.50","254.90","251.10","3.41M","-0.36%"
"Aug 20, 2019","253.30","253.30","259.10","252.20","7.97M","0.48%"
"Aug 19, 2019","252.10","250.30","253.20","250.00","2.77M","1.16%"
"Aug 16, 2019","249.20","250.00","251.00","245.05","4.97M","-0.74%"
"Aug 14, 2019","251.05","259.80","260.10","250.25","4.35M","-2.88%"
"Aug 13, 2019","258.50","264.90","264.90","258.00","2.19M","-1.90%"
"Aug 09, 2019","263.50","266.00","268.70","262.85","3.53M","-0.85%"
"Aug 08, 2019","265.75","263.00","267.00","261.35","3.63M","1.22%"
"Aug 07, 2019","262.55","259.00","264.25","259.00","4.00M","1.41%"
"Aug 06, 2019","258.90","262.00","262.70","257.80","3.95M","-1.18%"
"Aug 05, 2019","262.00","261.15","265.40","260.30","3.83M","-0.63%"
"Aug 02, 2019","263.65","269.90","270.90","261.70","4.98M","-2.50%"
"Aug 01, 2019","270.40","271.50","276.15","268.55","17.65M","1.92%"
"Jul 31, 2019","265.30","262.50","266.30","260.55","2.85M","1.14%"
"Jul 30, 2019","262.30","262.90","264.80","261.00","2.42M","-0.04%"
"Jul 29, 2019","262.40","263.00","267.15","260.25","2.88M","-0.46%"
"Jul 26, 2019","263.60","262.20","264.75","260.80","2.72M","0.51%"
"Jul 25, 2019","262.25","265.45","265.45","261.50","4.99M","-0.74%"
"Jul 24, 2019","264.20","264.50","265.85","262.00","2.25M","-0.11%"
"Jul 23, 2019","264.50","264.90","270.00","263.80","4.68M","-0.11%"
"Jul 22, 2019","264.80","265.60","266.30","262.40","4.42M","0.04%"
"Jul 19, 2019","264.70","269.10","269.65","263.50","4.23M","-1.64%"
"Jul 18, 2019","269.10","261.00","274.15","259.55","21.03M","3.66%"
"Jul 17, 2019","259.60","262.00","262.80","258.10","5.82M","-0.15%"
"Jul 16, 2019","260.00","259.00","262.70","256.25","4.86M","0.04%"
"Jul 15, 2019","259.90","260.00","262.00","255.90","4.75M","0.37%"
"Jul 12, 2019","258.95","268.00","268.65","258.05","7.60M","-3.29%"
"Jul 11, 2019","267.75","267.50","270.00","266.10","2.69M","0.30%"
"Jul 10, 2019","266.95","264.70","269.50","263.30","2.78M","0.55%"
"Jul 09, 2019","265.50","267.50","270.75","264.25","2.62M","-0.52%"
