Date,log return0,log return1,log return2,log return3,log return4,log return5,log return6,log return7,log return8,log return9,log return10,log return11,log return12,log return13,log return14,log return15,log return16,log return17,log return18,log return19,log return20,log return21,log return22,log return23,log return24,log return25,log return26,log return27,log return28,log return29
2020-11-23,0.037580179730980386,0.009051706720795239,-0.02035884019194909,0.006257863095780756,0.02006931843709793,0.02867441715458924,0.0014909630724558344,-0.013424417223080486,0.008612622205836562,0.010647111226448484,0.02405976950316343,-0.006468350972202602,-0.03664052577051201,0.004306243638696516,-0.0252003424629549,0.03254566845481391,-0.004443870860360058,0.004748487925262577,0.0044623481532773315,-0.005712656414324816,0.003138977465607381,0.015002868057896357,-0.0018290391886916218,0.008354267469857724,0.03322515788163944,0.026597588873206773,0.050989111875699294,-0.016824573826649952,0.023773057535154553,0.0272038423369038
2020-11-24,-0.01558784559745233,0.009854090183485213,0.039585501701029195,0.005815241262053982,-0.000166283867730203,-0.011986881603212724,0.0013624267345211983,-0.006305853790733396,0.0028767372239032396,0.0040650462481695935,0.0015478957665828789,0.03078469588148336,-0.014815085785140812,0.013040366747014523,0.02102671370002646,0.0001754462919541781,0.02432832201028447,0.009136520968486205,0.014152351832278537,0.008534776639944135,0.024127876297166496,-0.0012845216923566276,0.02309964863144825,0.011579947430959418,0.017805842826487846,0.00682038533794097,0.003462207728470791,0.021345748811277206,-0.0008078879678528351,-0.0009840445019845571
2020-11-25,-0.020757766075487155,-0.02457599273191543,-0.03247517854994605,-0.014462709082608516,-0.025452933989495056,-0.019954017844310147,-0.0018122945934268015,-0.021634562567993388,-0.0227021438228093,0.005663445558399994,-0.018977269009360514,-0.024922092402370647,-0.011952830527350461,-0.010015922732407064,-0.011568117225033706,-0.021634926395345252,-0.008731437084585115,-0.007657230757896867,-0.03298119306480963,-0.017322218604356957,-0.014450691519859523,0.004104674824132262,-0.026227516144104082,0.030771658666753687,-0.022465920486200622,-0.00830813731172918,-0.008097210232619362,-0.0034918388155131637,-0.00765213429025623,-0.015592094759836162
2020-11-26,-0.006809063757167407,0.00046408020138640664,0.0209509477792424,0.02522603810375564,0.02765395440692066,-0.010657294473988093,-0.0019846442952903562,0.009222585476432114,0.009589626996256661,0.00883539884242842,0.020819711062753384,0.01685879933048123,0.021243532664583977,0.008554731021556454,0.005485245820773032,-0.002198444028776611,0.004888727091496685,0.06009406937714718,0.014207699907026593,0.0025505081280255944,-0.008747417867243628,0.011960951860061245,0.02503419858006199,0.022082916287749315,0.01958312003605455,0.0024612872644722067,0.07816477284933626,0.010031817163512926,0.007119305600443186,0.013762010487532712
2020-11-27,0.09418023618127666,0.027457909502861658,-0.01803779910454935,0.014073454286510814,0.017996282210444817,-0.013315775975772175,0.024824907381156336,-0.01105576655809306,0.009297378836689315,0.00399042827996585,-0.02397735274397552,0.009904178605918336,0.007942818169974249,-0.0074550713372703616,-0.00411111104506354,-0.011928570865273845,-0.005920985247673539,-0.02537491657629306,0.009483238447665979,0.003167877718969398,0.005923018303122071,-0.02692125151108844,-0.025358330180328324,0.04275460320755854,-0.014881624647477089,-0.011745447205287652,0.040005334613699206,-0.004900969581169352,-0.015166255237885277,-0.012334458496347227
2020-12-01,0.056592962877751944,0.006636172238839691,0.00340178714276623,0.02184840382517647,-0.009764763000239214,0.016749029051037746,-0.0023667673040800212,0.03437274843422109,0.013322872255973025,0.006747396109163081,0.014491257089478396,-0.0052537392732526795,0.022222162689078777,-0.0024114732201068615,0.024519982676270594,0.033830337018765665,0.0038654860655774385,0.0224474732087088,-0.01652187359713933,-0.005763189718056891,0.009322790776922949,-0.00025990903330209037,0.018804857356228024,0.029457210885430133,0.00030022724321841673,0.012922670629790524,0.030490166757787204,0.015438047824165907,0.017442571527186004,0.0066823309721944805
2020-12-02,-0.025975486403260563,0.0377527840285758,0.00734478234766774,0.02871752237760371,-0.0076820202253935765,0.01361634025084545,-0.008953404168633267,0.011303070511616392,0.0036328848700514548,0.026158040333240946,0.010791578868627525,-0.01855523704892164,-0.013353022787883676,0.002925792343075096,-0.009631890527894123,0.002676907797096107,0.007941632619301598,0.028217411320691572,-0.033417290832489635,-0.0019733602851753,0.01464920453440498,0.009314426979372162,0.005499361693465215,-0.014620143454962431,0.004100970042237525,0.0016611087245528536,0.03443527641982091,-0.004444451760424129,0.008308501418459869,0.017000760706722105
2020-12-03,0.0021905813798186818,0.04043070092716508,-0.008919781637065586,-0.01319270402669136,0.008987456472683513,0.02415328103116147,0.010770260132056873,-0.01036493524710671,0.004998366210444705,0.028117353804535075,0.02234238419684075,-0.02137178841587954,-0.00988905041486419,-0.00541358934529732,0.002909697574019638,-0.012746329979171907,0.001275022485622287,0.006628363801415467,0.003741201546764076,0.010183660298736068,0.07130200522991278,-0.0036119750311544626,0.048312939098524195,0.0530590394019493,0.0148980071205067,0.0030085178982014065,0.04814521090618553,0.03716274638339158,-0.014691599660414048,0.0038932196004861316
2020-12-04,-0.006035683617924265,0.011278121254110407,0.019389368517090996,0.005147003399985554,0.0016217107466809054,-0.004070216761353209,0.003363470425133203,0.028451567351131808,0.006278223486267336,-0.001124648665869956,-0.004300581975504111,0.006080806343801902,-0.003577900857844917,0.026184545406557454,0.04106685402814895,0.007253138692479676,0.010142074764624896,-0.001214165410542863,0.01377075411798157,0.021410705119481153,0.008242096554548894,0.004641576151710302,-0.016413742353731962,-0.004198746546349604,-0.0029496746232962603,-0.00884735238173245,0.01191035609491603,0.027704734611391515,0.006658108098207054,0.0013867704344210062
2020-12-07,0.0158343466666263,0.013764393801991364,0.0077001393633793595,0.0024581708816791203,-0.009459307199473419,0.006858911685614905,-0.005290545034908014,0.030320463683017128,0.008051468727321365,0.02591777800378712,-0.0037343957507942316,-0.009681530378172104,0.025453601782729117,0.03241019200570419,0.016592973289578976,0.007769501147204455,0.024668000537848307,-0.01468614918953276,-0.014017901625109415,0.017420240453425103,-0.007686630691728288,-0.004383144828395661,0.021492439494073194,0.0028011222797117733,0.02426245915116534,0.0058643684628756285,0.0018198367169858993,0.02288601105673499,0.0037143814718982576,-0.006534607889587424
