Date,log return0,log return1,log return2,log return3,log return4,log return5,log return6,log return7,log return8,log return9,log return10,log return11,log return12,log return13,log return14,log return15,log return16,log return17,log return18,log return19,log return20,log return21,log return22,log return23,log return24,log return25,log return26,log return27,log return28,log return29
2020-07-06,0.0007619047987620308,0.007754481506896829,0.012870488985276988,-0.012110963708449714,0.05872256221890582,0.012377672208744785,0.02404203586582838,-0.008376198534750455,-0.0065965371917621075,0.004426418145765856,-0.0007773027985619028,0.02669030020323022,-0.00879091412136621,-0.0055820964728852274,0.002351802979255744,0.0017030199963275318,-0.03805540828459463,0.014557054561931265,0.010361264020891483,0.00733338378400595,0.03177187702135691,0.002249719734015546,0.0015579084693299885,0.031487885446333776,-0.007538319042411769,0.03511639225617231,0.03190063166677546,0.017974997711151346,0.028481484206342018,-0.009610086251824643
2020-07-07,0.010606160029411078,0.02136363308871783,0.0302967518932001,-0.017391742711869107,0.07530546639976582,-0.026882990239780188,0.014788915143425865,-0.01652496619925028,0.0030680903585590304,-0.022330663666534283,0.022806882197172484,0.0019473320919487804,0.009612770236768304,-0.003452474031196878,0.038492351960275256,0.038704571114643586,-0.028170876966696335,-0.015080889042217655,0.000255833928628773,-0.008021997843052082,0.01670436846488675,-0.02791408810992157,0.0031790913387370993,-0.008119124438504353,-0.01775693082161589,-0.015427827938234755,0.01866306113192677,0.002920485283011605,0.002956036654299064,0.010054827197558644
2020-07-08,-0.029054031393019937,-0.03467713420417908,-0.007178942777895108,0.0018597801697060614,-0.043878990123084625,-0.004485495647192252,0.0017790578404383512,-0.010368297056897994,-0.0033832991870161246,0.0,-0.02939497814772056,0.0046942085748172616,-0.00037107718831240233,0.014700048127248766,-0.019060979768036498,-0.02479650264330716,0.010498112034658641,0.02330504230984078,-0.011392993501182865,-0.0024935684194166198,-0.029722303783207865,-0.019542695743358044,0.011152531950475107,0.012154099650683248,0.01639423504464838,-0.014055375044146381,0.08559794919248265,0.01734603281429719,-0.022724200069285525,-0.008035757526783191
2020-07-09,-0.004665638323550931,0.018217045572025456,0.021384042363350685,0.010306223460648604,0.03730902807463255,-0.003709104795433586,-0.0030984179382444357,0.013009608682299872,0.007303028257085211,-0.018614022713269875,0.022955914978226608,0.013063309286124071,0.029156431932640087,-0.004676869525727717,0.003787370954922639,0.008995177588427883,-0.004339509043451699,0.010692566231578769,0.011319904771432491,0.0039232369269432636,-0.00698116434411346,0.010548002865653177,0.008854070793299659,-0.0040349752121789945,0.0025439094828586316,0.014494007614163865,0.03747836271794292,0.03683280805649627,-0.006578896729438473,-0.006746146565358105
2020-07-10,-0.02846041893560001,-0.008039215992969678,-0.0316811630495942,0.004396981134980456,-0.004771123489667067,-0.0010622760260638453,0.014337599073873098,0.01058303488324243,-0.00023475096942575252,0.006116227017436054,-0.01025211884302153,-0.017802761611656018,-0.029182942715902743,0.02179805149289026,-0.027372723088848205,0.00019187106323459197,-0.005643934940731614,-0.02124200151837306,-0.013836467292711936,-0.013638270099575998,-0.007810710389602572,0.006102009344868816,0.0016924276555024896,-0.056841356132790496,0.002268635498541074,0.02906506083622202,0.005434795985956775,-0.017735453469433664,0.008132513703914499,0.0022537760272530465
2020-07-13,-0.03426109975528105,0.0012613116378202402,0.0010231342903544265,0.0018292582801177166,-0.02429590779914445,0.009520103635252866,0.018648899922433366,0.02083588075513061,-0.0008612253419377212,-0.005349649747240487,0.03435371793175056,-0.022743332782693863,-0.02168084816161069,0.018467683833021047,-0.018909450606961732,0.019254505790136305,0.016331059559167645,0.026041808636487068,-0.010279802991014868,-0.004300388286238307,0.005559058227403735,-0.020486522744793005,-0.012152083435956184,-0.014368063266920146,-0.001511851665291475,0.02987332198193069,-0.03166128190646485,-0.014937182180396316,-0.0010579986805218438,0.024461971351794128
2020-07-14,-0.03892200258500363,-0.01016493483049789,-0.05212488531669113,-0.0001724286580700662,-0.013586594599452995,-0.01645254041089766,-0.016343855950304954,0.004336188403751914,-0.009522757201792405,-0.01739174271186922,-0.01884556799907493,-0.02000908230245175,-0.029668260698647073,-0.013555763134208025,-0.02302898022608506,-0.017465482247354457,-0.008387391906904736,-0.022169337035857037,-0.028287475644342704,-0.01656701208419716,-0.036924079620859106,-0.03459511785745547,-0.029170433191072778,-0.029370686795988102,0.021211801682720584,-0.009345862418237658,-0.044324625071457076,-0.03511912062768905,-0.02188181433529619,-0.011489300047755696
2020-07-15,-0.006926434617869173,-0.009970172319849915,0.021200533479464188,0.014568308941802487,-0.01315434885381262,-0.011165784937367028,-0.0032178079652172282,-0.04467545464805333,0.00928774877957582,-0.0019512201312618048,0.039539359494308375,-0.005397740378223187,-0.0009493229806907053,0.01791661930946801,0.0007232227117868143,0.05911769474123116,0.01419182460727602,0.0043707486985998445,-0.006413498010489906,-0.0007670812934349498,0.005106702937958241,0.0012236159373138834,0.0,-0.01652930195121047,0.013292629261685356,-0.03882433892910539,-0.026668247082161523,-0.012167244871044786,0.028123555338849103,0.1551026075526404
2020-07-16,0.005199318471794114,0.012809067058274979,0.01708052911781118,8.497115234496453e-05,0.01748535667914152,0.06367573020933091,0.034709211285485146,-0.0015093002376836229,0.0553199618036674,-0.014558588832550368,0.020194579846260073,0.008886006383502024,-0.0011739386987020671,0.005566527632585147,-0.0033311639175294255,0.09197327268642609,-0.024711485440832993,0.03156429188228199,0.0249950814950936,0.009763625165917758,0.01268360235556472,-0.008288612303080466,-0.012485912167487461,0.007547205635382904,0.028260679571341728,-0.00032543255697518197,0.035401927050916,0.013241647338082137,0.00038042809808385423,-0.003240258243394423
2020-07-17,0.02559866741599156,0.01448238498563131,-0.00207588587982386,0.017752643138907058,0.0296666443632064,0.1192769405216334,-0.01826026717991288,0.007082809600796646,0.02141472271535167,0.034667541755263744,-0.007354737765308557,0.03322841566031903,0.010045581395392952,0.02020664113411509,0.026202372394024117,-0.008654244681391804,0.0010311936979772447,0.027459435508003404,0.0036225087725192994,0.004765265962176086,0.007486353145734126,0.0067588582951069445,0.0036351779461617213,0.010471299867295437,-0.008076553109966751,0.03638120597540864,0.02575249610241455,0.010415369891610265,-0.015331153626946455,-0.0021022463547352085
2020-07-20,0.04045124340796795,0.019427041294843364,0.00207588587982393,0.0025176960552751033,0.0415910925636587,-0.01475455207961862,0.05090153998678173,0.01575524931315616,-0.021637134400295605,0.01820991137942317,0.04002893360083187,0.03101301650574525,0.00011074503735127114,-0.0015432432598778988,0.025671052539165788,0.03390893322034338,-0.006981282394594737,0.00024180873047344864,-0.006348028118801292,-0.006449362516667586,-0.00882333712651234,0.0012239903608886815,0.020400808090506338,0.027881483244520146,-0.006491433550237879,0.004280202797137429,0.004228336109521105,0.01345844301328721,0.00324362617528151,0.03552003587918905
2020-07-21,-0.022086787402843283,-0.0157374826158426,0.027722747898027277,0.0005826681370470823,-0.04427545436514515,0.059696035421461624,-0.026009185771202443,-0.013992357715126748,-0.018030638471932963,0.000751597179312122,0.005765033838539605,0.004842411293739909,0.04206924384458783,-0.005571164884555004,0.04260552704707242,0.0026188518748868363,-0.0023379670345672608,0.015117264495928182,0.02983735464661425,0.019864459600593475,0.04390475390882454,0.06022878885277506,0.10266195835270452,0.005772021797122412,-0.014411404218406457,0.026546934063926133,0.0084034107963796,0.018954221861772307,0.007737549741666363,0.002028959471293907
2020-07-22,-0.020895035170841656,-0.016667052485211647,0.0708289258304686,-0.00631085454273249,-0.012054320999922282,-0.02973546584219255,-0.019609109273211422,0.0024628387855578273,-0.0009063444729198195,0.007485064886566927,-0.0033781222144283057,-0.010773206760671217,-0.0013812523778092974,-0.03044141768893492,0.006053446567891371,-0.0203279854487515,0.022120243482116123,-0.014150613864833106,-0.012327325854166835,-0.018451799762298608,-0.02100742725207147,0.03396873436944479,-0.04471576278823477,-0.014493007302566864,0.006930103151011604,0.016325147808719055,-0.019718948788955505,-0.012422519998557209,-0.01544414755274097,-0.019913191727714892
2020-07-23,0.0,0.018723802098594786,-0.038523597389227345,0.015521707549587137,0.01367793199351656,0.015306140363243015,0.005908843091190676,-0.0034320445533077477,0.014627272009170427,-0.004858914437099695,0.004144288356718747,0.003589236156315169,-0.0027948964784365775,-0.016660138469314845,0.028837583733327284,-0.010899141219239303,0.020894403934423014,0.011288699199783135,0.023340773925106355,-0.004734831561947607,0.010365191168594861,0.011621602854100932,0.0056541745509144856,0.0014587894636598666,0.01670042232189381,0.026492267736954535,0.0,0.03203348848717574,-0.009055229624617925,0.002253098962909259
2020-07-24,-0.005929708183674283,-0.009157440042095222,-0.03365092182659896,-0.015488211761679381,-0.01403151432423311,-0.02020047716338238,-0.0023933938093144576,-0.013757816964187562,-0.008074810229712664,-0.013959856959316222,0.04067187220092038,-0.010046761546336415,-0.018563391201663667,-0.0009274654844646395,-0.027002480321494673,0.01627739674749434,-0.005495891924928811,-0.020997513326744172,-0.017657990789608113,-0.013344880761558965,-0.010815037478694074,0.0013745706631665632,-0.004480563887244289,-0.022108490754203392,-0.015629988940281385,0.04203808828990909,-0.023022599588315436,-0.03229393906815073,-0.006376217139275885,0.01470751634413592
